BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
3578,483608.4,6989633.4,15.5,2.30830945,0.057988807,7,0.198672604,22.97728768,7.575492858,0
3579,483883.8,6989633.4,15.47,1.026338593,0.035985689,8.872,0.198068487,22.91810839,9.684271902,0
3580,483840,6989634,15.48,2.473258253,0.046258281,5.498,0.198269785,22.9378306,5.984874936,0
3581,483864.6,6989636.4,15.46,2.298187097,0.045266932,6.369,0.197867264,22.89839041,6.972257798,0
3582,483881.4,6989637,15.47,1.013380727,0.041873128,10.363,0.198068487,22.91810839,11.31243015,0
3583,483781.2,6989637.6,15.49,1.703217665,0.052864073,8.655,0.198471157,22.95755703,9.394150234,0
3584,483869.4,6989641.8,15.53,1.458937352,0.045091312,9.46,0.19927739,23.0365049,10.15093042,0
3585,483636.6,6989645.4,15.55,0.753449123,0.110971235,15.319,0.199680952,23.0760041,16.34390587,0
3586,483659.4,6989649,15.56,0.853894027,0.05628132,13.437,0.199882844,23.09576001,14.29512909,1
3587,483867,6989649.6,15.47,1.10043957,0.046146985,11.176,0.198068487,22.91810839,12.19965783,0
3588,483705.6,6989650.8,15.53,2.000307404,0.072136334,10.07,0.19927739,23.0365049,10.8048326,0
3589,483833.4,6989658.6,15.54,1.73698363,0.048962221,8.499,0.199479133,23.0562524,9.093057041,0
3590,483837,6989658.6,15.52,1.787488162,0.049675226,8.421,0.19907572,23.01676161,9.061762672,0
3591,483775.8,6989661,15.56,2.028755636,0.060810451,8.76,0.199882844,23.09576001,9.319901434,0
3592,483806.4,6989662.8,15.49,1.770953879,0.035610171,6.03,0.198471157,22.95755703,6.544231916,0
3593,483835.8,6989663.4,15.5,1.356281213,0.04725464,9.742,0.198672604,22.97728768,10.54355675,0
3594,483847.8,6989665.2,15.56,0.660808819,0.054819538,13.109,0.199882844,23.09576001,13.94577979,1
3595,483849.6,6989667.6,15.47,0.705981798,0.054417629,12.873,0.198068487,22.91810839,14.05240729,1
3596,483762.6,6989672.4,15.47,1.232865157,0.039423727,9.119,0.198068487,22.91810839,9.954196336,1
3597,483790.8,6989672.4,15.57,1.299015639,0.039682546,8.278,0.20008481,23.11552013,8.781551697,0
3598,483794.4,6989675.4,15.52,1.36410241,0.039810702,8.087,0.19907572,23.01676161,8.702266824,0
3599,483789.6,6989676.6,15.46,1.370156818,0.046739419,9.36,0.197867264,22.89839041,10.24686854,0
3600,483784.2,6989679,15.55,1.273274787,0.053138795,11.063,0.199680952,23.0760041,11.80319478,0
3601,483819.6,6989679,15.46,0.720333251,0.0339498,9.192,0.197867264,22.89839041,10.06238417,0
3602,483825,6989679,15.48,0.809194039,0.048328142,12.41,0.198269785,22.9378306,13.50788664,0
3603,483862.2,6989680.8,15.56,1.182493114,0.023892228,5.84,0.199882844,23.09576001,6.213392179,0
3604,483846.6,6989684.4,15.54,1.265007953,0.053372587,11.747,0.199479133,23.0562524,12.56850757,0
