BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
90,483655.8,6989638.2,24.44,1.432073529,0.039974545,0.496129482,0.406460369,42.12653867,0.06873847,0
91,483657,6989638.8,24.4,1.441854632,0.03996183,0.482665502,0.40541515,42.03478626,0.067376101,0
92,483952.8,6989407.2,24.32,1.338171092,0.007879301,0.64598212,0.40332765,41.85143089,0.091538752,0
93,483936.6,6989413.8,24.32,1.077429416,0.007642032,0.742701071,0.40332765,41.85143089,0.10524429,0
94,483926.4,6989416.8,24.39,1.162287225,0.005375109,0.499320536,0.405153998,42.01185594,0.069831849,0
95,483905.4,6989425.2,24.38,1.261996989,0.001588726,0.141125182,0.404892907,41.98892873,0.01977395,0
96,483886.8,6989456.4,24.33,1.651677964,0.007965866,0.36756793,0.403588373,41.8743394,0.051988271,0
97,483919.8,6989465.4,24.34,0.790408641,0.012317871,1.161065134,0.403849158,41.89725104,0.16391094,0
98,483881.4,6989467.2,24.39,1.708465978,0.009029681,0.350922454,0.405153998,42.01185594,0.049077821,0
99,483854.4,6989545.8,24.38,1.08825137,0.013383446,0.442594484,0.404892907,41.98892873,0.062014739,0
100,483843,6989551.8,24.3,1.07563962,0.015167948,0.510169152,0.402806388,41.80562322,0.072565986,0
101,483709.8,6989649,24.3,1.769966543,0.020641555,0.074140566,0.402806388,41.80562322,0.010545685,0
102,483922.8,6989422.2,24.24,1.105116936,0.004533879,0.455038659,0.401244075,41.66827512,0.065460323,0
103,483883.2,6989460.6,24.24,1.699607399,0.008965434,0.391903344,0.401244075,41.66827512,0.05637789,0
104,483882,6989461.8,24.23,1.728605216,0.008970525,0.377014754,0.400983904,41.64539471,0.054338521,0
105,483922.2,6989464.2,24.2,0.817089508,0.008737443,0.840052548,0.40020376,41.57677223,0.121763382,0
106,483884.4,6989465.4,24.2,1.850133045,0.009162614,0.319580568,0.40020376,41.57677223,0.046322353,0
107,483915.6,6989467.2,24.22,0.843016818,0.012520539,1.150727094,0.400723795,41.62251742,0.166165839,0
108,483853.2,6989479.8,24.18,0.814394747,0.004356974,0.273053248,0.399683971,41.53103956,0.039728277,0
109,483891.6,6989488.8,24.23,1.101278364,0.009302921,0.417068934,0.400983904,41.64539471,0.060111464,0
110,483933,6989527.2,24.28,0.97931968,0.042141652,1.785793053,0.402285372,41.75982803,0.254968032,0
111,483868.8,6989531.4,24.27,1.230604807,0.012653736,0.37839719,0.402024955,41.73693512,0.054127857,0
112,483868.8,6989533.8,24.18,1.201193272,0.012818712,0.408374595,0.399683971,41.53103956,0.059417052,0
113,483709.8,6989647.2,24.19,1.951682242,0.021454407,0.00211838,0.399943835,41.55390433,0.000307634,0
114,483916.8,6989461.8,24.12,0.913624257,0.011734149,1.051252967,0.39812608,41.39391671,0.154701245,0
115,483859.2,6989462.4,24.1,1.791796649,0.002829564,0.109723153,0.397607275,41.34823418,0.016208103,0
116,483888,6989490.6,24.1,1.211619589,0.008402,0.32264504,0.397607275,41.34823418,0.047660533,0
117,483873.6,6989530.2,24.12,1.472564008,0.013425827,0.287811928,0.39812608,41.39391671,0.042354091,0
118,483839.4,6989553,24.17,1.350094063,0.015815758,0.372472493,0.399424169,41.50817792,0.054296039,0
